"","stdrYm","cntrbtrSeccd","cntrCo","cntrbtrCo"
"18955","201901","01","22","1"
"18956","201901","01","17","1"
"18957","201901","01","2","1"
"18958","201901","03","1","1"
"18959","201901","03","3","2"
"18960","201901","02","1","1"
"18961","201901","02","2","1"
"18962","201901","02","1","1"
"18963","201901","02","3","1"
"18964","201901","01","3","1"
"18965","201901","01","2","1"
"18966","201901","01","1","1"
"18967","201901","01","1","1"
"18968","201901","01","4","1"
"18969","201901","01","7","1"
"18970","201901","01","5","1"
"18971","201901","01","1","1"
"18972","201901","01","1","1"
"18973","201901","01","1","1"
"18974","201901","01","1","1"
"18975","201901","01","9","1"
"18976","201901","01","1","1"
"18977","201901","01","4","1"
"18978","201901","01","4","1"
"18979","201901","01","2","1"
"18980","201901","01","4","1"
"18981","201901","01","2","1"
"18982","201901","01","1","1"
"18983","201901","01","2","1"
"18984","201901","01","3","1"
"18985","201901","01","19","1"
"18986","201901","01","1","1"
"18987","201901","01","6","1"
"18988","201901","01","2","1"
"18989","201901","01","9","1"
"18990","201901","01","1","1"
"18991","201901","01","2","1"
"18992","201901","01","1","1"
"18993","201901","01","2","1"
"18994","201901","01","1","1"
"18995","201901","01","62","1"
"18996","201901","01","2","1"
"18997","201901","01","1","1"
"18998","201901","01","1","1"
"18999","201901","01","11","1"
"19000","201901","01","27","1"
"19001","201901","01","7","1"
"19002","201901","01","23","1"
"19003","201901","01","19","1"
"19004","201901","01","5","1"
"19005","201901","01","5","1"
"19006","201901","01","10","1"
"19007","201901","01","14","1"
"19008","201901","01","4","1"
"19009","201901","01","22","1"
"19010","201901","01","22","1"
"19011","201901","01","5","1"
"19012","201901","01","24","1"
"19013","201901","01","24","1"
"19014","201901","01","12","1"
"19015","201901","01","1","1"
"19016","201901","01","1","1"
"19017","201901","01","1","1"
"19018","201901","01","1","1"
"19019","201901","01","16","1"
"19020","201901","01","19","1"
"19021","201901","01","4","1"
"19022","201901","01","22","1"
"19023","201901","01","2","1"
"19024","201901","02","1","1"
"19025","201901","01","2","1"
"19026","201901","01","1","1"
"19027","201901","01","8","1"
"19028","201901","01","13","1"
"19029","201901","01","11","1"
"19030","201901","01","1","1"
"19031","201901","01","8","1"
"19032","201901","01","15","1"
"19033","201901","01","1","1"
"19034","201901","01","10","1"
"19035","201901","01","1","1"
"19036","201901","01","1","1"
"19037","201901","01","2","1"
"19038","201901","01","1","1"
"19039","201901","03","4","1"
"19040","201901","01","3","1"
"19041","201901","01","3","1"
"19042","201901","01","4","1"
"19043","201901","01","4","1"
"19044","201901","01","7","1"
"19045","201901","01","10","1"
"19046","201901","01","31","1"
"19047","201901","02","38","1"
"19048","201901","03","2","2"
"19049","201901","01","1","1"
"19050","201901","03","2","1"
"19051","201901","01","26","1"
"19052","201901","01","1","1"
"19053","201901","01","1","1"
"19054","201901","01","6","1"
"19055","201901","01","1","1"
"19056","201901","01","1","1"
"19057","201901","01","26","1"
"19058","201901","01","1","1"
"19059","201901","01","1","1"
"19060","201901","01","1","1"
"19061","201901","02","20","1"
"19062","201901","02","6","1"
"19063","201901","02","8","1"
"19064","201901","01","18","1"
"19065","201901","01","17","1"
"19066","201901","01","1","1"
"19067","201901","01","8","1"
"19068","201901","01","5","1"
"19069","201901","01","9","1"
"19070","201901","01","8","1"
"19071","201901","01","19","1"
"19072","201901","01","13","1"
"19073","201901","01","11","1"
"19074","201901","01","7","1"
"19075","201901","01","15","1"
"19076","201901","01","4","1"
"19077","201901","01","19","1"
"19078","201901","01","15","1"
"19079","201901","01","2","1"
"19080","201901","01","1","1"
"19081","201901","01","26","1"
"19082","201901","01","2","1"
"19083","201901","01","40","1"
"19084","201901","03","15","1"
"19085","201901","02","1","1"
"19086","201901","02","1","1"
"19087","201901","01","2","1"
"19088","201901","01","1","1"
"19089","201901","01","1","1"
"19090","201901","01","22","1"
"19091","201901","01","11","1"
"19092","201901","01","5","1"
"19093","201901","01","10","1"
"19094","201901","01","22","1"
"19095","201901","01","25","1"
"19096","201901","01","14","1"
"19097","201901","01","17","1"
"19098","201901","01","24","1"
"19099","201901","01","19","1"
"19100","201901","01","13","1"
"19101","201901","01","14","1"
"19102","201901","01","17","1"
"19103","201901","01","9","1"
"19104","201901","01","5","1"
"19105","201901","01","9","1"
"19106","201901","01","24","1"
"19107","201901","01","1","1"
"19108","201901","01","5","1"
"19109","201901","01","21","1"
"19110","201901","01","12","1"
"19111","201901","01","8","1"
"19112","201901","01","1","1"
"19113","201901","03","20","1"
"19114","201901","03","22","2"
"19115","201901","01","3","1"
"19116","201901","01","7","1"
"19117","201901","01","10","1"
"19118","201901","01","6","1"
"19119","201901","01","9","1"
"19120","201901","01","2","1"
"19121","201901","01","19","1"
"19122","201901","01","17","1"
"19123","201901","01","20","1"
"19124","201901","01","20","1"
"19125","201901","01","14","1"
"19126","201901","01","20","1"
"19127","201901","01","16","1"
"19128","201901","01","9","1"
"19129","201901","01","9","1"
"19130","201901","01","20","1"
"19131","201901","01","5","1"
"19132","201901","01","8","1"
"19133","201901","01","8","1"
"19134","201901","01","10","1"
"19135","201901","01","9","1"
"19136","201901","01","17","1"
"19137","201901","01","19","1"
"19138","201901","01","14","1"
"19139","201901","01","6","1"
"19140","201901","01","13","1"
"19141","201901","01","16","1"
"19142","201901","01","16","1"
"19143","201901","01","17","1"
"19144","201901","01","19","1"
"19145","201901","01","3","1"
"19146","201901","01","7","1"
"19147","201901","01","17","1"
"19148","201901","01","19","1"
"19149","201901","01","20","1"
"19150","201901","01","3","1"
"19151","201901","03","8","1"
"19152","201901","03","13","2"
"19153","201901","01","1","1"
"19154","201901","01","1","1"
"19155","201901","01","1","1"
"19156","201901","01","2","1"
"19157","201901","01","3","1"
"19158","201901","01","24","1"
"19159","201901","01","1","1"
"19160","201901","01","1","1"
"19161","201901","01","14","1"
"19162","201901","01","4","1"
"19163","201901","01","2","1"
"19164","201901","01","22","1"
"19165","201901","01","21","1"
"19166","201901","01","2","1"
"19167","201901","01","102","1"
"19168","201901","01","21","1"
"19169","201901","01","18","1"
"19170","201901","01","155","1"
"19171","201901","02","3","1"
"19172","201901","02","2","1"
"19173","201901","02","5","1"
"19174","201901","02","5","1"
"19175","201901","02","12","1"
"19176","201901","01","42","1"
"19177","201901","01","35","1"
"19178","201901","01","18","1"
"19179","201901","01","36","1"
"19180","201901","01","1","1"
"19181","201901","03","2","1"
"19182","201901","02","4","1"
"19183","201901","02","21","1"
"19184","201901","02","14","1"
"19185","201901","01","6","1"
"19186","201901","01","12","1"
"19187","201901","01","18","1"
"19188","201901","01","42","1"
"19189","201901","01","22","1"
"19190","201901","01","21","1"
"19191","201901","01","10","1"
"19192","201901","01","23","1"
"19193","201901","01","9","1"
"19194","201901","01","2","1"
"19195","201901","01","18","1"
"19196","201901","01","11","1"
"19197","201901","01","5","1"
"19198","201901","01","2","1"
"19199","201901","01","1","1"
"19200","201901","01","18","1"
"19201","201901","02","1","1"
"19202","201901","03","5","1"
"19203","201901","02","2","1"
"19204","201901","02","2","1"
"19205","201901","02","2","1"
"19206","201901","01","7","1"
"19207","201901","02","1","1"
"19208","201901","01","8","1"
"19209","201901","01","1","1"
"19210","201901","01","1","1"
"19211","201901","01","4","1"
"19212","201901","01","4","1"
"19213","201901","01","1","1"
"19214","201901","01","11","1"
"19215","201901","01","6","1"
"19216","201901","03","2","1"
"19217","201901","03","1","1"
"19218","201901","02","18","1"
"19219","201901","01","1","1"
"19220","201901","01","19","1"
"19221","201901","01","2","1"
"19222","201901","01","5","1"
"19223","201901","01","1","1"
"19224","201901","01","1","1"
"19225","201901","02","1","1"
"19226","201901","01","1","1"
"19227","201901","01","4","1"
"19228","201901","01","8","1"
"19229","201901","01","5","1"
"19230","201901","01","3","1"
"19231","201901","01","3","1"
"19232","201901","01","7","1"
"19233","201901","01","2","1"
"19234","201901","01","4","1"
"19235","201901","01","1","1"
"19236","201901","01","4","1"
"19237","201901","01","1","1"
"19238","201901","01","11","1"
"19239","201901","01","21","1"
"19240","201901","01","4","1"
"19241","201901","01","2","1"
"19242","201901","01","1","1"
"19243","201901","01","8","1"
"19244","201901","01","2","1"
"19245","201901","01","2","1"
"19246","201901","01","15","1"
"19247","201901","01","1","1"
"19248","201901","01","1","1"
"19249","201901","01","1","1"
"19250","201901","01","2","1"
"19251","201901","01","3","1"
"19252","201901","01","32","1"
"19253","201901","02","31","1"
"19254","201901","01","15","1"
"19255","201901","01","2","1"
"19256","201901","01","20","1"
"19257","201901","01","24","1"
"19258","201901","01","26","1"
"19259","201901","01","36","1"
"19260","201901","01","28","1"
"19261","201901","01","24","1"
"19262","201901","01","29","1"
"19263","201901","01","17","1"
"19264","201901","01","20","1"
"19265","201901","01","5","1"
"19266","201901","01","29","1"
"19267","201901","01","13","1"
"19268","201901","01","1","1"
"19269","201901","01","3","1"
"19270","201901","01","1","1"
"19271","201901","01","1","1"
"19272","201901","01","7","1"
"19273","201901","01","32","1"
"19274","201901","01","10","1"
"19275","201901","01","4","1"
"19276","201901","01","2","1"
"19277","201901","01","34","1"
"19278","201901","01","6","1"
"19279","201901","01","6","1"
"19280","201901","01","26","1"
"19281","201901","01","18","1"
"19282","201901","01","1","1"
"19283","201901","01","13","1"
"19284","201901","01","11","1"
"19285","201901","01","17","1"
"19286","201901","01","12","1"
"19287","201901","01","22","1"
"19288","201901","01","21","1"
"19289","201901","01","40","1"
"19290","201901","01","26","1"
"19291","201901","01","18","1"
"19292","201901","01","81","1"
"19293","201901","01","2","1"
"19294","201901","02","22","1"
"19295","201901","02","4","1"
"19296","201901","02","3","1"
"19297","201901","02","4","1"
"19298","201901","02","30","1"
"19299","201901","02","2","1"
"19300","201901","01","5","1"
"19301","201901","02","6","1"
"19302","201901","02","5","1"
"19303","201901","02","1","1"
"19304","201901","02","12","1"
"19305","201901","02","8","1"
"19306","201901","01","2","1"
"19307","201901","01","22","1"
"19308","201901","01","24","1"
"19309","201901","01","7","1"
"19310","201901","01","7","1"
"19311","201901","01","7","1"
"19312","201901","01","5","1"
"19313","201901","01","22","1"
"19314","201901","01","4","1"
"19315","201901","01","13","1"
"19316","201901","01","6","1"
"19317","201901","01","5","1"
"19318","201901","01","14","1"
"19319","201901","01","20","1"
"19320","201901","01","18","1"
"19321","201901","01","22","1"
"19322","201901","01","10","1"
"19323","201901","03","2","2"
"19324","201901","03","5","3"
"19325","201901","02","1","1"
"19326","201901","02","1","1"
"19327","201901","02","2","1"
"19328","201901","02","3","1"
"19329","201901","02","1","1"
"19330","201901","02","1","1"
"19331","201901","01","2","1"
"19332","201901","01","1","1"
"19333","201901","01","1","1"
"19334","201901","01","2","1"
"19335","201901","01","2","1"
"19336","201901","01","2","1"
"19337","201901","01","5","1"
"19338","201901","01","1","1"
"19339","201901","01","4","1"
"19340","201901","01","1","1"
"19341","201901","01","1","1"
"19342","201901","01","5","1"
"19343","201901","01","1","1"
"19344","201901","01","1","1"
"19345","201901","01","2","1"
"19346","201901","01","1","1"
"19347","201901","01","5","1"
"19348","201901","01","1","1"
"19349","201901","01","2","1"
"19350","201901","01","2","1"
"19351","201901","01","2","1"
"19352","201901","01","1","1"
"19353","201901","01","1","1"
"19354","201901","01","1","1"
"19355","201901","01","1","1"
"19356","201901","01","48","1"
"19357","201901","01","27","1"
"19358","201901","01","2","1"
"19359","201901","01","1","1"
"19360","201901","01","1","1"
"19361","201901","01","1","1"
"19362","201901","01","4","1"
"19363","201901","01","1","1"
"19364","201901","01","1","1"
"19365","201901","01","22","1"
"19366","201901","01","16","1"
"19367","201901","01","1","1"
"19368","201901","01","3","1"
"19369","201901","01","1","1"
"19370","201901","01","2","1"
"19371","201901","01","8","1"
"19372","201901","01","2","1"
"19373","201901","01","1","1"
"19374","201901","01","1","1"
"19375","201901","01","1","1"
"19376","201901","01","1","1"
"19377","201901","01","4","1"
"19378","201901","01","7","1"
"19379","201901","01","1","1"
"19380","201901","01","16","1"
"19381","201901","01","7","1"
"19382","201901","01","16","1"
"19383","201901","01","3","1"
"19384","201901","01","4","1"
"19385","201901","01","1","1"
"19386","201901","01","1","1"
"19387","201901","01","16","1"
"19388","201901","01","1","1"
"19389","201901","01","2","1"
"19390","201901","01","5","1"
"19391","201901","02","3","1"
"19392","201901","01","1","1"
"19393","201901","01","7","1"
"19394","201901","01","3","1"
"19395","201901","01","1","1"
"19396","201901","01","11","1"
"19397","201901","01","28","1"
"19398","201901","01","5","1"
"19399","201901","01","1","1"
"19400","201901","03","3","1"
"19401","201901","02","18","1"
"19402","201901","02","19","1"
"19403","201901","01","4","1"
"19404","201901","01","6","1"
"19405","201901","01","1","1"
"19406","201901","03","2","1"
"19407","201901","02","1","1"
"19408","201901","02","22","1"
"19409","201901","02","5","1"
"19410","201901","02","3","1"
"19411","201901","02","4","1"
"19412","201901","02","34","1"
"19413","201901","02","10","1"
"19414","201901","02","9","1"
"19415","201901","01","1","1"
"19416","201901","01","1","1"
"19417","201901","01","1","1"
"19418","201901","01","1","1"
"19419","201901","01","2","1"
"19420","201901","03","3","3"
"19421","201901","03","1","1"
"19422","201901","03","11","2"
"19423","201901","02","1","1"
"19424","201901","02","8","1"
"19425","201901","01","1","1"
"19426","201901","01","1","1"
"19427","201901","01","1","1"
"19428","201901","01","16","1"
"19429","201901","01","1","1"
"19430","201901","01","1","1"
"19431","201901","01","2","1"
"19432","201901","01","1","1"
"19433","201901","01","1","1"
"19434","201901","01","34","1"
"19435","201901","01","2","1"
